x,y,z
102.395709602,72.8209519725,838.393286334
102.290142805,72.7702345051,838.38231358
102.185152901,72.7194662511,838.371303859
102.080735386,72.6686476526,838.360257216
101.976885795,72.617779147,838.349173698
101.873599704,72.5668611666,838.33805335
101.770872727,72.5158941395,838.326896218
101.668700515,72.4648784889,838.315702351
101.567078759,72.4138146339,838.304471794
101.466003187,72.3627029886,838.293204593
101.365469566,72.311543963,838.281900797
101.265473697,72.2603379629,838.270560452
101.166011421,72.2090853893,838.259183605
101.067078615,72.1577866394,838.247770305
100.968671192,72.106442106,838.236320598
100.870785101,72.0550521777,838.224834533
100.773416326,72.0036172392,838.213312157
100.676560888,71.9521376708,838.201753519
100.580214842,71.9006138491,838.190158667
100.484374279,71.8490461466,838.178527649
100.389035324,71.797434932,838.166860514
100.294194135,71.7457805699,838.155157311
100.199846906,71.6940834213,838.143418089
100.105989863,71.6423438433,838.131642896
100.012619267,71.5905621894,838.119831783
99.91973141,71.5387388093,838.107984798
99.827322619,71.4868740489,838.096101991
99.7353892523,71.4349682509,838.084183411
99.6439277006,71.3830217541,838.072229109
99.5529343866,71.331034894,838.060239135
99.4624057647,71.2790080023,838.048213539
99.3723383206,71.2269414078,838.03615237
99.2827285711,71.1748354354,838.024055681
99.193573064,71.1226904068,838.01192352
99.1048683773,71.0705066406,837.99975594
99.0166111197,71.0182844519,837.987552991
98.9287979295,70.9660241525,837.975314724
98.8414254749,70.9137260512,837.96304119
98.7544904536,70.8613904536,837.950732442
98.6679895925,70.8090176621,837.93838853
98.5819196472,70.7566079761,837.926009506
98.4962774023,70.7041616918,837.913595422
98.4110596704,70.6516791025,837.90114633
98.3262632926,70.5991604985,837.888662283
98.2418851377,70.5466061672,837.876143333
98.1579221021,70.4940163931,837.863589531
98.0743711095,70.4413914576,837.851000932
97.991229111,70.3887316396,837.838377587
97.908493084,70.3360372149,837.82571955
97.8261600334,70.2833084566,837.813026874
97.7442269898,70.2305456353,837.800299612
97.6626910099,70.1777490185,837.787537818
97.5815491765,70.1249188712,837.774741545
97.5007985979,70.0720554558,837.761910846
97.420436408,70.019159032,837.749045776
97.3404597656,69.966229857,837.736146389
97.2608658544,69.9132681853,837.723212739
97.1816518832,69.860274269,837.71024488
97.1028150847,69.8072483576,837.697242867
97.0243527163,69.7541906982,837.684206754
96.9462620589,69.7011015354,837.671136597
96.8685404177,69.6479811114,837.65803245
96.7911851211,69.5948296662,837.644894367
96.7141935209,69.541647437,837.631722406
96.637562992,69.4884346591,837.61851662
96.5612909321,69.4351915653,837.605277065
96.4853747618,69.3819183862,837.592003798
96.4098119239,69.3286153499,837.578696873
96.3345998836,69.2752826826,837.565356347
96.2597361279,69.2219206082,837.551982277
96.185218166,69.1685293483,837.538574717
96.1110435284,69.1151091224,837.525133725
96.0372097669,69.061660148,837.511659358
95.963714455,69.0081826402,837.498151671
95.8905551866,68.9546768125,837.484610723
95.8177295769,68.9011428758,837.471036569
95.7452352613,68.8475810393,837.457429267
95.6730698958,68.7939915101,837.443788874
95.6012311567,68.7403744934,837.430115449
95.5297167401,68.6867301922,837.416409047
95.458524362,68.6330588079,837.402669728
95.3876517582,68.5793605396,837.388897549
95.3170966836,68.5256355847,837.375092568
95.2468569127,68.4718841388,837.361254843
95.1769302388,68.4181063956,837.347384432
95.1073144744,68.3643025467,837.333481395
95.0380074505,68.3104727822,837.319545789
94.9690070166,68.2566172903,837.305577673
94.9003110404,68.2027362575,837.291577107
94.8319174087,68.1488298682,837.277544149
94.7638240251,68.0948983056,837.263478859
94.6960288118,68.0409417507,837.249381295
94.6285297084,67.9869603832,837.235251518
94.5613246719,67.9329543807,837.221089587
94.4944116768,67.8789239195,837.206895561
94.4277887148,67.824869174,837.192669501
94.3614537945,67.7707903173,837.178411466
94.2954049412,67.7166875204,837.164121518
94.2296401973,67.6625609532,837.149799715
94.1641576213,67.6084107838,837.135446119
94.0989552882,67.5542371786,837.12106079
94.0340312893,67.5000403028,837.106643789
93.9693837318,67.4458203198,837.092195177
93.9050107388,67.3915773917,837.077715014
93.8409104494,67.3373116789,837.063203363
93.777081018,67.2830233404,837.048660284
93.7135206144,67.2287125339,837.034085838
93.6502274241,67.1743794154,837.019480088
93.5871996473,67.1200241398,837.004843095
93.5244354995,67.0656468602,836.990174921
93.461933211,67.0112477286,836.975475628
93.3996910267,66.9568268955,836.960745278
93.3377072062,66.9023845101,836.945983933
93.2759800235,66.8479207202,836.931191656
93.214507767,66.7934356723,836.916368509
93.1532887392,66.7389295115,836.901514555
93.0923212566,66.6844023816,836.886629856
93.0316036496,66.6298544253,836.871714477
92.9711342625,66.5752857837,836.856768479
92.9109114531,66.520696597,836.841791926
92.8509335928,66.4660870038,836.826784882
92.7911990663,66.4114571416,836.811747409
92.7317062717,66.3568071469,836.796679573
92.6724536201,66.3021371545,836.781581435
92.6134395357,66.2474472985,836.766453061
92.5546624554,66.1927377115,836.751294513
92.4961208292,66.1380085251,836.736105858
92.4378131194,66.0832598695,836.720887158
92.3797378006,66.028491874,836.705638478
92.3218933611,65.9737046667,836.690359883
92.2642782999,65.9188983744,836.675051437
92.2068911291,65.8640731231,836.659713206
92.1497303725,65.8092290374,836.644345254
92.0927945659,65.754366241,836.628947646
92.0360822571,65.6994848564,836.613520448
91.9795920054,65.6445850051,836.598063725
91.9233223819,65.5896668076,836.582577542
91.8672719691,65.5347303832,836.567061965
91.8114393608,65.4797758502,836.55151706
91.7558231624,65.424803326,836.535942893
91.7004219902,65.369812927,836.52033953
91.6452344716,65.3148047683,836.504707037
91.5902592452,65.2597789643,836.489045479
91.5354949602,65.2047356283,836.473354925
91.4809402768,65.1496748727,836.457635439
91.4265938658,65.0945968089,836.44188709
91.3724544084,65.0395015473,836.426109943
91.3185205964,64.9843891974,836.410304065
91.2647911322,64.9292598677,836.394469524
91.2112647282,64.874113666,836.378606387
91.157940107,64.8189506988,836.362714721
91.1048160014,64.7637710721,836.346794593
91.0518911542,64.7085748907,836.330846072
90.999164318,64.6533622588,836.314869224
90.9466342554,64.5981332793,836.298864118
90.8942997384,64.5428880547,836.282830821
90.842159549,64.4876266864,836.266769402
90.7902124786,64.4323492748,836.250679929
90.7384573279,64.3770559198,836.23456247
90.6868929073,64.3217467203,836.218417093
90.6355180361,64.2664217742,836.202243868
90.5843315432,64.211081179,836.186042862
90.5333322663,64.1557250309,836.169814145
90.4825190523,64.1003534257,836.153557785
90.431890757,64.0449664581,836.137273853
90.381446245,63.9895642223,836.120962415
90.3311843898,63.9341468116,836.104623543
90.2811040736,63.8787143183,836.088257306
90.2312041868,63.8232668344,836.071863773
90.1814836294,63.7678044508,836.055443013
90.1319413089,63.7123272576,836.038995097
90.0825761416,63.6568353445,836.022520095
90.0333870518,63.6013288003,836.006018076
89.9843729724,63.5458077128,835.989489111
89.9355328444,63.4902721696,835.97293327
89.8868656167,63.4347222571,835.956350623
89.8383702464,63.3791580614,835.939741241
89.7900456984,63.3235796676,835.923105195
89.7418909457,63.2679871603,835.906442555
89.693904969,63.2123806232,835.889753393
89.6460867566,63.1567601396,835.873037778
89.5984353046,63.101125792,835.856295783
89.5509496167,63.0454776621,835.839527479
89.5036287042,62.9898158312,835.822732936
89.4564715855,62.9341403798,835.805912227
89.409477287,62.8784513877,835.789065423
89.3626448418,62.8227489342,835.772192596
89.3159732907,62.7670330978,835.755293817
89.2694616815,62.7113039567,835.738369159
89.2231090693,62.655561588,835.721418693
89.176914516,62.5998060686,835.704442492
89.1308770907,62.5440374746,835.687440628
89.0849958695,62.4882558815,835.670413173
89.0392699351,62.4324613642,835.653360201
88.9936983775,62.3766539972,835.636281783
88.9482802929,62.3208338541,835.619177992
88.9030147846,62.2650010081,835.602048901
88.8579009624,62.2091555319,835.584894584
88.8129379428,62.1532974974,835.567715113
88.7681248486,62.0974269762,835.550510561
88.7234608093,62.041544039,835.533281002
88.6789449606,61.9856487564,835.51602651
88.6345764448,61.9297411981,835.498747157
88.5903544103,61.8738214334,835.481443017
88.5462780118,61.8178895309,835.464114165
88.5023464103,61.7619455589,835.446760674
88.4585587727,61.7059895852,835.429382618
88.4149142719,61.6500216767,835.411980071
88.3714120877,61.5940419001,835.394553107
88.3280514049,61.5380503216,835.377101801
88.2848314145,61.4820470068,835.359626227
88.2417513134,61.4260320208,835.34212646
88.1988103045,61.3700054281,835.324602575
88.1560075962,61.3139672929,835.307054645
88.1133424028,61.2579176787,835.289482746
88.0708139441,61.2018566489,835.271886953
88.0284214459,61.1457842659,835.254267341
87.986164139,61.089700592,835.236623985
87.9440412602,61.0336056889,835.218956961
87.9020520517,60.9774996179,835.201266344
87.8601957608,60.9213824396,835.183552209
87.8184716407,60.8652542145,835.165814632
87.7768789495,60.8091150023,835.148053689
87.7354169509,60.7529648626,835.130269455
87.6940849136,60.6968038543,835.112462007
87.6528821117,60.6406320358,835.09463142
87.6118078242,60.5844494654,835.076777772
87.5708613357,60.5282562006,835.058901137
87.5300419352,60.4720522987,835.041001592
87.4893489174,60.4158378164,835.023079214
87.4487815815,60.3596128102,835.00513408
87.4083392319,60.3033773361,834.987166265
87.3680211778,60.2471314495,834.969175848
87.3278267332,60.1908752055,834.951162903
87.287755217,60.134608659,834.93312751
87.247805953,60.0783318642,834.915069744
87.2079782694,60.0220448751,834.896989683
87.1682714995,59.9657477451,834.878887405
87.128684981,59.9094405275,834.860762985
87.0892180563,59.8531232749,834.842616503
87.0498700723,59.7967960397,834.824448035
87.0106403805,59.7404588739,834.80625766
86.9715283369,59.6841118291,834.788045455
86.932533302,59.6277549565,834.769811497
86.8936546408,59.5713883069,834.751555866
86.8548917224,59.5150119309,834.733278638
86.8162439205,59.4586258785,834.714979893
86.7777106127,59.4022301995,834.696659708
86.739291182,59.3458249433,834.678318162
86.7009850146,59.2894101588,834.659955333
86.662791501,59.2329858949,834.6415713
86.6247100362,59.1765521999,834.623166142
86.5867400192,59.1201091216,834.604739937
86.5488808531,59.0636567078,834.586292764
86.5111319451,59.0071950058,834.567824702
86.4734927065,58.9507240625,834.54933583
86.4359625525,58.8942439246,834.530826227
86.3985409023,58.8377546383,834.512295973
86.361227179,58.7812562496,834.493745147
86.3240208099,58.7247488042,834.475173828
86.2869212257,58.6682323474,834.456582096
86.2499278613,58.6117069241,834.43797003
86.2130401553,58.5551725792,834.41933771
86.17625755,58.4986293568,834.400685217
86.1395794917,58.4420773011,834.382012629
86.1030054301,58.3855164559,834.363320027
86.0665348188,58.3289468645,834.34460749
86.0301671151,58.2723685701,834.3258751
85.9939017797,58.2157816156,834.307122936
85.9577382771,58.1591860434,834.288351079
85.9216760753,58.1025818958,834.269559608
85.885714646,58.0459692148,834.250748606
85.849853464,57.9893480419,834.231918151
85.8140920081,57.9327184186,834.213068326
85.7784297602,57.8760803859,834.19419921
85.7428662057,57.8194339847,834.175310885
85.7074008336,57.7627792554,834.156403431
85.672033136,57.7061162383,834.13747693
85.6367626086,57.6494449732,834.118531463
85.6015887501,57.5927655,834.099567111
85.5665110629,57.536077858,834.080583956
85.5315290524,57.4793820863,834.061582078
85.4966422272,57.4226782239,834.042561559
85.4618500993,57.3659663093,834.023522482
85.4271521838,57.3092463808,834.004464926
85.392547999,57.2525184766,833.985388976
85.3580370663,57.1957826345,833.966294711
85.3236189099,57.139038892,833.947182214
85.289293058,57.0822872865,833.928051568
85.2550590412,57.025527855,833.908902854
85.220916393,56.9687606343,833.889736154
85.1868646502,56.911985661,833.87055155
85.1529033526,56.8552029714,833.851349126
85.119032043,56.7984126015,833.832128963
85.0852502669,56.7416145873,833.812891144
85.0515575729,56.6848089643,833.793635751
85.0179535126,56.6279957678,833.774362868
84.9844376404,56.571175033,833.755072576
84.9510095134,56.5143467947,833.735764959
84.9176686917,56.4575110876,833.7164401
84.8844147382,56.4006679462,833.697098082
84.8512472186,56.3438174046,833.677738987
84.8181657013,56.2869594967,833.658362899
84.7851697574,56.2300942564,833.638969902
84.7522589609,56.1732217171,833.619560077
84.7194328884,56.1163419121,833.60013351
84.6866911192,56.0594548746,833.580690283
84.6540332352,56.0025606374,833.56123048
84.6214588211,55.9456592331,833.541754184
84.588967464,55.8887506941,833.52226148
84.5565587538,55.8318350527,833.50275245
84.5242322829,55.774912341,833.483227179
84.4919876463,55.7179825906,833.463685751
84.4598244414,55.6610458332,833.44412825
84.4277422683,55.6041021002,833.42455476
84.3957407295,55.5471514228,833.404965364
84.3638194301,55.4901938319,833.385360148
84.3319779775,55.4332293583,833.365739195
84.3002159817,55.3762580327,833.346102591
84.2685330549,55.3192798854,833.326450418
84.2369288121,55.2622949467,833.306782763
84.2054028703,55.2053032464,833.287099709
84.173954849,55.1483048144,833.267401341
84.1425843702,55.0912996804,833.247687744
84.111291058,55.0342878738,833.227959003
84.0800745391,54.9772694237,833.208215203
84.0489344419,54.9202443593,833.188456428
84.0178703982,54.8632127095,833.168682763
83.9868820411,54.8061745028,833.148894295
83.9559690062,54.7491297679,833.129091107
83.9251309313,54.692078533,833.109273285
83.8943674567,54.6350208263,833.089440915
83.8636782245,54.5779566757,833.069594081
83.8330628793,54.5208861091,833.04973287
83.8025210677,54.4638091541,833.029857366
83.7720524385,54.406725838,833.009967656
83.7416566426,54.3496361882,832.990063825
83.7113333331,54.2925402318,832.970145959
83.681082165,54.2354379957,832.950214143
83.6509027958,54.1783295067,832.930268463
83.6207948845,54.1212147913,832.910309006
83.5907580928,54.064093876,832.890335856
83.5607920838,54.0069667871,832.870349101
83.5308965231,53.9498335507,832.850348827
83.5010710781,53.8926941926,832.830335119
83.4713154183,53.8355487388,832.810308064
83.4416292151,53.7783972147,832.790267748
83.4120121418,53.721239646,832.770214257
83.3824638738,53.6640760578,832.750147678
83.3529840884,53.6069064754,832.730068098
83.3235724647,53.5497309237,832.709975602
83.294228684,53.4925494276,832.689870279
83.2649524292,53.4353620118,832.669752213
83.2357433852,53.3781687008,832.649621492
